Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
7/14/2020,ID-GO,Gorontalo,22,0,7,15,385,20,244,121,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,18.63,326.09,0.00,16.94,5.19%,63.38%,5.50,0.00
7/14/2020,IDN,Indonesia,1591,54,947,590,78572,3710,37636,37226,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,6.00,296.29,0.20,13.99,4.72%,47.90%,1.24,1.08
7/14/2020,ID-JA,Jambi,2,0,0,2,124,2,94,28,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.57,35.50,0.00,0.57,1.61%,75.81%,,0.00
7/14/2020,ID-JB,Jawa Barat,77,1,34,42,5340,199,2095,3046,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.70,118.24,0.02,4.41,3.73%,39.23%,0.89,
7/14/2020,ID-JT,Jawa Tengah,80,3,5,72,5653,293,2034,3326,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,2.20,155.46,0.08,8.06,5.18%,35.98%,0.80,0.50
7/14/2020,ID-JI,Jawa Timur,355,21,351,-17,17082,1247,6960,8875,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,8.77,422.00,0.52,30.81,7.30%,40.74%,1.51,1.17
7/14/2020,ID-KB,Kalimantan Barat,0,0,12,-12,355,4,340,11,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,65.46,0.00,0.74,1.13%,95.77%,0.00,1.00
7/14/2020,ID-KS,Kalimantan Selatan,161,2,54,105,4379,226,1467,2686,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,40.02,1088.48,0.50,56.18,5.16%,33.50%,2.21,0.67
7/14/2020,ID-KT,Kalimantan Tengah,32,1,42,-11,1254,72,599,583,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,12.45,487.88,0.39,28.01,5.74%,47.77%,1.23,
7/14/2020,ID-KI,Kalimantan Timur,27,0,8,19,722,17,511,194,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,7.60,203.25,0.00,4.79,2.35%,70.78%,5.40,0.00
7/14/2020,ID-KU,Kalimantan Utara,0,0,0,0,215,2,188,25,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,331.58,0.00,3.08,0.93%,87.44%,0.00,1.00
7/14/2020,ID-BB,Kepulauan Bangka Belitung,2,0,0,2,174,2,145,27,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,1.45,126.11,0.00,1.45,1.15%,83.33%,,1.00
7/14/2020,ID-KR,Kepulauan Riau,5,0,0,5,337,16,294,27,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,2.59,174.67,0.00,8.29,4.75%,87.24%,,1.00
7/14/2020,ID-LA,Lampung,0,0,0,0,209,12,168,29,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,22.98,0.00,1.32,5.74%,80.38%,0.00,1.00
7/14/2020,ID-MA,Maluku,0,0,0,0,900,17,568,315,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,487.25,0.00,9.20,1.89%,63.11%,0.00,1.00
7/14/2020,ID-MU,Maluku Utara,2,0,4,-2,1175,38,140,997,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,1.53,898.45,0.00,29.06,3.23%,11.91%,0.15,0.00
7/14/2020,ID-NB,Nusa Tenggara Barat,21,1,24,-4,1592,82,1024,486,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,3.98,302.07,0.19,15.56,5.15%,64.32%,0.91,0.25
7/14/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,121,1,92,28,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,22.36,0.00,0.18,0.83%,76.03%,1.00,1.00
7/14/2020,ID-PA,Papua,1,0,2,-1,2339,22,1096,1221,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.23,538.90,0.00,5.07,0.94%,46.86%,0.01,1.00
7/14/2020,ID-PB,Papua Barat,6,0,2,4,292,4,198,90,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,5.26,255.98,0.00,3.51,1.37%,67.81%,,1.00
7/14/2020,ID-RI,Riau,3,0,0,3,246,11,221,14,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.49,40.50,0.00,1.81,4.47%,89.84%,1.00,1.00
7/14/2020,ID-SR,Sulawesi Barat,3,0,3,0,146,3,105,38,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,1.92,93.59,0.00,1.92,2.05%,71.92%,3.00,1.00
7/14/2020,ID-SN,Sulawesi Selatan,197,13,140,44,7268,234,3144,3890,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,20.90,770.99,1.38,24.82,3.22%,43.26%,1.56,4.33
7/14/2020,ID-ST,Sulawesi Tengah,1,0,2,-1,194,6,168,20,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.34,65.64,0.00,2.03,3.09%,86.60%,,1.00
7/14/2020,ID-SG,Sulawesi Tenggara,3,1,4,-2,521,10,340,171,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.14,197.69,0.38,3.79,1.92%,65.26%,0.43,
7/14/2020,ID-SA,Sulawesi Utara,16,1,16,-1,1696,111,390,1195,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,6.06,641.97,0.38,42.02,6.54%,23.00%,0.80,1.00
7/14/2020,ID-SB,Sumatera Barat,3,0,11,-8,803,32,682,89,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.54,145.49,0.00,5.80,3.99%,84.93%,,1.00
7/14/2020,ID-SS,Sumatera Selatan,51,4,19,28,2754,133,1326,1295,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.21,335.14,0.49,16.18,4.83%,48.15%,1.02,1.00
7/14/2020,ID-SU,Sumatera Utara,130,5,20,105,2495,130,599,1766,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,8.74,167.73,0.34,8.74,5.21%,24.01%,2.83,2.50
7/15/2020,ID-AC,Aceh,27,2,0,25,137,7,64,66,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,5.15,26.11,0.38,1.33,5.11%,46.72%,6.75,
7/15/2020,ID-BA,Bali,64,2,41,21,2410,29,1615,766,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,15.18,571.61,0.47,6.88,1.20%,67.01%,0.63,
7/15/2020,ID-BT,Banten,4,0,33,-29,1624,81,1142,401,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.37,151.46,0.00,7.55,4.99%,70.32%,0.44,1.00
7/15/2020,ID-BE,Bengkulu,2,0,1,1,170,16,105,49,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,1.00,85.02,0.00,8.00,9.41%,61.76%,0.40,1.00
7/15/2020,ID-JK,DKI Jakarta,251,5,192,54,15113,698,9604,4811,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,23.14,1393.40,0.46,64.35,4.62%,63.55%,0.94,1.25
7/15/2020,ID-YO,Daerah Istimewa Yogyakarta,9,0,3,6,396,11,313,72,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,2.48,109.06,0.00,3.03,2.78%,79.04%,1.13,0.00
7/15/2020,ID-GO,Gorontalo,7,0,13,-6,392,20,257,115,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,5.93,332.02,0.00,16.94,5.10%,65.56%,0.32,1.00
7/15/2020,IDN,Indonesia,1522,87,1414,21,80094,3797,39050,37247,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,5.74,302.03,0.33,14.32,4.74%,48.76%,0.96,1.61
7/15/2020,ID-JA,Jambi,1,0,2,-1,125,2,96,27,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.29,35.78,0.00,0.57,1.60%,76.80%,0.50,1.00
7/15/2020,ID-JB,Jawa Barat,74,1,147,-74,5414,200,2242,2972,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.64,119.88,0.02,4.43,3.69%,41.41%,0.96,1.00
7/15/2020,ID-JT,Jawa Tengah,261,6,79,176,5914,299,2113,3502,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,7.18,162.63,0.16,8.22,5.06%,35.73%,3.26,2.00
7/15/2020,ID-JI,Jawa Timur,184,28,521,-365,17266,1275,7481,8510,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,4.55,426.54,0.69,31.50,7.38%,43.33%,0.52,1.33
7/15/2020,ID-KB,Kalimantan Barat,0,0,0,0,355,4,340,11,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,65.46,0.00,0.74,1.13%,95.77%,1.00,1.00
7/15/2020,ID-KS,Kalimantan Selatan,109,8,41,60,4488,234,1508,2746,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,27.09,1115.57,1.99,58.16,5.21%,33.60%,0.68,4.00
7/15/2020,ID-KT,Kalimantan Tengah,0,0,21,-21,1254,72,620,562,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.00,487.88,0.00,28.01,5.74%,49.44%,0.00,0.00
7/15/2020,ID-KI,Kalimantan Timur,34,0,7,27,756,17,518,221,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,9.57,212.83,0.00,4.79,2.25%,68.52%,1.26,1.00
7/15/2020,ID-KU,Kalimantan Utara,0,0,0,0,215,2,188,25,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,331.58,0.00,3.08,0.93%,87.44%,1.00,1.00
7/15/2020,ID-BB,Kepulauan Bangka Belitung,1,0,5,-4,175,2,150,23,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,126.83,0.00,1.45,1.14%,85.71%,0.50,1.00
7/15/2020,ID-KR,Kepulauan Riau,4,0,5,-1,341,16,299,26,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,2.07,176.74,0.00,8.29,4.69%,87.68%,0.80,1.00
7/15/2020,ID-LA,Lampung,6,0,1,5,215,12,169,34,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.66,23.64,0.00,1.32,5.58%,78.60%,,1.00
7/15/2020,ID-MA,Maluku,20,0,11,9,920,17,579,324,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,10.83,498.08,0.00,9.20,1.85%,62.93%,,1.00
7/15/2020,ID-MU,Maluku Utara,39,0,3,36,1214,38,143,1033,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,29.82,928.27,0.00,29.06,3.13%,11.78%,19.50,1.00
7/15/2020,ID-NB,Nusa Tenggara Barat,26,3,14,9,1618,85,1038,495,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.93,307.01,0.57,16.13,5.25%,64.15%,1.24,3.00
7/15/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,121,1,92,28,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,22.36,0.00,0.18,0.83%,76.03%,1.00,1.00
7/15/2020,ID-PA,Papua,68,3,59,6,2407,25,1155,1227,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,15.67,554.56,0.69,5.76,1.04%,47.99%,68.00,
7/15/2020,ID-PB,Papua Barat,0,0,4,-4,292,4,202,86,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,255.98,0.00,3.51,1.37%,69.18%,0.00,1.00
7/15/2020,ID-RI,Riau,0,0,1,-1,246,11,222,13,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,40.50,0.00,1.81,4.47%,90.24%,0.00,1.00
7/15/2020,ID-SR,Sulawesi Barat,6,0,0,6,152,3,105,44,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,3.85,97.44,0.00,1.92,1.97%,69.08%,2.00,1.00
7/15/2020,ID-SN,Sulawesi Selatan,151,12,115,24,7419,246,3259,3914,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,16.02,787.00,1.27,26.10,3.32%,43.93%,0.77,0.92
7/15/2020,ID-ST,Sulawesi Tengah,1,0,7,-6,195,6,175,14,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.34,65.98,0.00,2.03,3.08%,89.74%,1.00,1.00
7/15/2020,ID-SG,Sulawesi Tenggara,10,1,4,5,531,11,344,176,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,3.79,201.48,0.38,4.17,2.07%,64.78%,3.33,1.00
7/15/2020,ID-SA,Sulawesi Utara,44,0,12,32,1740,111,402,1227,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,16.65,658.62,0.00,42.02,6.38%,23.10%,2.75,0.00
7/15/2020,ID-SB,Sumatera Barat,2,0,5,-3,805,32,687,86,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.36,145.85,0.00,5.80,3.98%,85.34%,0.67,1.00
7/15/2020,ID-SS,Sumatera Selatan,30,0,14,16,2784,133,1340,1311,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,3.65,338.79,0.00,16.18,4.78%,48.13%,0.59,0.00
7/15/2020,ID-SU,Sumatera Utara,96,0,8,88,2591,130,607,1854,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,6.45,174.19,0.00,8.74,5.02%,23.43%,0.74,0.00
7/16/2020,ID-AC,Aceh,3,1,1,1,140,8,65,67,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.57,26.68,0.19,1.52,5.71%,46.43%,0.11,0.50
7/16/2020,ID-BA,Bali,112,3,105,4,2522,32,1720,770,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,26.56,598.17,0.71,7.59,1.27%,68.20%,1.75,1.50
7/16/2020,ID-BT,Banten,17,1,16,0,1641,82,1158,401,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.59,153.04,0.09,7.65,5.00%,70.57%,4.25,
7/16/2020,ID-BE,Bengkulu,1,0,1,0,171,16,106,49,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.50,85.52,0.00,8.00,9.36%,61.99%,0.50,1.00
7/16/2020,ID-JK,DKI Jakarta,309,7,135,167,15422,705,9739,4978,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,28.49,1421.89,0.65,65.00,4.57%,63.15%,1.23,1.40
7/16/2020,ID-YO,Daerah Istimewa Yogyakarta,8,0,0,8,404,11,313,80,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,2.20,111.26,0.00,3.03,2.72%,77.48%,0.89,1.00
7/16/2020,ID-GO,Gorontalo,24,1,9,14,416,21,266,129,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,20.33,352.35,0.85,17.79,5.05%,63.94%,3.43,
7/16/2020,IDN,Indonesia,1574,76,1295,203,81668,3873,40345,37450,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,5.94,307.97,0.29,14.60,4.74%,49.40%,1.03,0.87
7/16/2020,ID-JA,Jambi,0,0,0,0,125,2,96,27,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,35.78,0.00,0.57,1.60%,76.80%,0.00,1.00
7/16/2020,ID-JB,Jawa Barat,39,0,18,21,5453,200,2260,2993,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.86,120.74,0.00,4.43,3.67%,41.45%,0.53,0.00
7/16/2020,ID-JT,Jawa Tengah,214,5,217,-8,6128,304,2330,3494,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,5.88,168.52,0.14,8.36,4.96%,38.02%,0.82,0.83
7/16/2020,ID-JI,Jawa Timur,187,26,444,-283,17453,1301,7925,8227,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,4.62,431.16,0.64,32.14,7.45%,45.41%,1.02,0.93
7/16/2020,ID-KB,Kalimantan Barat,4,0,1,3,359,4,341,14,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.74,66.20,0.00,0.74,1.11%,94.99%,,1.00
7/16/2020,ID-KS,Kalimantan Selatan,133,2,66,65,4621,236,1574,2811,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,33.06,1148.63,0.50,58.66,5.11%,34.06%,1.22,0.25
7/16/2020,ID-KT,Kalimantan Tengah,12,1,33,-22,1266,73,653,540,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,4.67,492.55,0.39,28.40,5.77%,51.58%,,
7/16/2020,ID-KI,Kalimantan Timur,24,0,15,9,780,17,533,230,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,6.76,219.58,0.00,4.79,2.18%,68.33%,0.71,1.00
7/16/2020,ID-KU,Kalimantan Utara,0,0,1,-1,215,2,189,24,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,331.58,0.00,3.08,0.93%,87.91%,1.00,1.00
7/16/2020,ID-BB,Kepulauan Bangka Belitung,0,0,16,-16,175,2,166,7,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,126.83,0.00,1.45,1.14%,94.86%,0.00,1.00
7/16/2020,ID-KR,Kepulauan Riau,0,0,0,0,341,16,299,26,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,176.74,0.00,8.29,4.69%,87.68%,0.00,1.00
7/16/2020,ID-LA,Lampung,4,0,0,4,219,12,169,38,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.44,24.08,0.00,1.32,5.48%,77.17%,0.67,1.00
7/16/2020,ID-MA,Maluku,6,0,19,-13,926,17,598,311,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,3.25,501.33,0.00,9.20,1.84%,64.58%,0.30,1.00
7/16/2020,ID-MU,Maluku Utara,27,0,4,23,1241,38,147,1056,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,20.65,948.92,0.00,29.06,3.06%,11.85%,0.69,1.00
7/16/2020,ID-NB,Nusa Tenggara Barat,30,0,27,3,1648,85,1065,498,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,5.69,312.70,0.00,16.13,5.16%,64.62%,1.15,0.00
7/16/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,121,1,92,28,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,22.36,0.00,0.18,0.83%,76.03%,1.00,1.00
7/16/2020,ID-PA,Papua,55,1,9,45,2462,26,1164,1272,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,12.67,567.24,0.23,5.99,1.06%,47.28%,0.81,0.33
7/16/2020,ID-PB,Papua Barat,4,0,0,4,296,4,202,90,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,3.51,259.49,0.00,3.51,1.35%,68.24%,,1.00
7/16/2020,ID-RI,Riau,5,0,2,3,251,11,224,16,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.82,41.32,0.00,1.81,4.38%,89.24%,,1.00
7/16/2020,ID-SR,Sulawesi Barat,2,0,4,-2,154,3,109,42,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,1.28,98.72,0.00,1.92,1.95%,70.78%,0.33,1.00
7/16/2020,ID-SN,Sulawesi Selatan,180,15,213,-48,7599,261,3472,3866,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,19.09,806.10,1.59,27.69,3.43%,45.69%,1.19,1.25
7/16/2020,ID-ST,Sulawesi Tengah,0,0,0,0,195,6,175,14,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,65.98,0.00,2.03,3.08%,89.74%,0.00,1.00
